sido,exclusion_score,age,female,media_contact,region_size,region_women,region_women_10k
충남,2.533333333333333,64,0,1,2,8534,0.8534
충남,2.6,64,0,1,2,8534,0.8534
충남,2.3333333333333335,64,0,1,3,8534,0.8534
충남,2.6666666666666665,64,0,1,3,8534,0.8534
충남,2.6,64,0,1,3,8534,0.8534
전북,2.2,64,0,1,2,5218,0.5218
전북,3.3333333333333335,64,0,1,2,5218,0.5218
전북,3.6,64,0,1,2,5218,0.5218
전북,3.6666666666666665,64,0,1,2,5218,0.5218
전북,3.6,64,0,1,3,5218,0.5218
전북,4.266666666666667,64,0,1,3,5218,0.5218
전북,2.7333333333333334,64,0,1,3,5218,0.5218
전북,3.2666666666666666,64,0,1,3,5218,0.5218
전남,3.6,64,0,1,2,6055,0.6055
전남,3.4,64,0,1,2,6055,0.6055
전남,3.6666666666666665,64,0,1,2,6055,0.6055
경북,3.0,64,0,1,2,7071,0.7071
경북,3.6,64,0,1,3,7071,0.7071
경북,3.466666666666667,64,0,1,3,7071,0.7071
경북,4.8,64,0,1,3,7071,0.7071
경북,3.2,64,0,0,3,7071,0.7071
경남,3.4,64,0,1,2,8711,0.8711
경남,2.933333333333333,64,0,1,2,8711,0.8711
경남,3.933333333333333,64,0,0,2,8711,0.8711
경남,2.6666666666666665,64,0,1,3,8711,0.8711
경남,2.1333333333333333,64,0,1,3,8711,0.8711
부산,3.7333333333333334,64,0,1,1,5998,0.5998
부산,3.6666666666666665,64,0,1,1,5998,0.5998
부산,3.1333333333333333,64,0,1,1,5998,0.5998
대구,3.533333333333333,64,0,1,1,4737,0.4737
대구,4.066666666666666,64,0,1,1,4737,0.4737
대구,3.1333333333333333,64,0,1,1,4737,0.4737
인천,2.066666666666667,64,0,1,1,10645,1.0645
인천,2.466666666666667,64,0,1,1,10645,1.0645
인천,1.2666666666666666,64,0,1,1,10645,1.0645
인천,4.933333333333334,64,0,1,1,10645,1.0645
광주,3.0,64,0,1,1,3081,0.3081
광주,4.333333333333333,64,0,1,1,3081,0.3081
대전,2.533333333333333,64,0,1,1,3012,0.3012
대전,3.533333333333333,64,0,1,1,3012,0.3012
대전,2.8,64,0,1,1,3012,0.3012
대전,3.8666666666666667,64,0,0,1,3012,0.3012
울산,3.2,64,0,1,1,2904,0.2904
울산,3.7333333333333334,64,0,1,1,2904,0.2904
울산,3.6,64,0,1,1,2904,0.2904
울산,5.066666666666666,64,0,1,1,2904,0.2904
울산,4.333333333333333,64,0,1,1,2904,0.2904
경기,3.533333333333333,64,0,1,2,46581,4.6581
경기,3.6,64,0,1,2,46581,4.6581
경기,3.4,64,0,1,2,46581,4.6581
경기,3.6666666666666665,64,0,1,2,46581,4.6581
경기,4.0,64,0,1,2,46581,4.6581
경기,3.466666666666667,64,0,1,2,46581,4.6581
경기,3.3333333333333335,64,0,1,2,46581,4.6581
경기,4.266666666666667,64,0,1,2,46581,4.6581
경기,3.0,64,0,0,2,46581,4.6581
경기,4.666666666666667,64,0,1,3,46581,4.6581
경기,3.8666666666666667,64,0,1,3,46581,4.6581
경기,3.466666666666667,64,0,1,3,46581,4.6581
경기,3.466666666666667,64,0,1,3,46581,4.6581
서울,3.8,64,1,1,1,23251,2.3251
서울,3.066666666666667,64,1,1,1,23251,2.3251
서울,3.0,64,1,1,1,23251,2.3251
서울,3.4,64,1,1,1,23251,2.3251
서울,3.2,64,1,1,1,23251,2.3251
서울,3.066666666666667,64,1,1,1,23251,2.3251
서울,3.3333333333333335,64,1,1,1,23251,2.3251
서울,3.2666666666666666,64,1,1,1,23251,2.3251
서울,3.4,64,1,0,1,23251,2.3251
강원,2.6,64,1,1,2,3611,0.3611
강원,2.8666666666666667,64,1,1,2,3611,0.3611
강원,1.8666666666666667,64,1,1,2,3611,0.3611
강원,2.7333333333333334,64,1,1,2,3611,0.3611
강원,2.933333333333333,64,1,0,2,3611,0.3611
강원,2.933333333333333,64,1,1,3,3611,0.3611
충북,2.4,64,1,1,2,5059,0.5059
충북,3.466666666666667,64,1,1,2,5059,0.5059
충북,3.3333333333333335,64,1,1,3,5059,0.5059
충북,4.4,64,1,1,3,5059,0.5059
충북,3.6,64,1,1,3,5059,0.5059
충남,2.2666666666666666,64,1,1,3,8534,0.8534
충남,3.0,64,1,1,3,8534,0.8534
전북,2.466666666666667,64,1,1,2,5218,0.5218
전북,3.3333333333333335,64,1,1,2,5218,0.5218
전북,2.6666666666666665,64,1,1,3,5218,0.5218
전남,3.466666666666667,64,1,1,2,6055,0.6055
전남,3.1333333333333333,64,1,1,3,6055,0.6055
전남,4.466666666666667,64,1,0,3,6055,0.6055
전남,3.8666666666666667,64,1,0,3,6055,0.6055
전남,4.4,64,1,0,3,6055,0.6055
경북,4.066666666666666,64,1,1,2,7071,0.7071
경북,3.4,64,1,1,2,7071,0.7071
경북,3.2666666666666666,64,1,1,3,7071,0.7071
경북,4.133333333333334,64,1,1,3,7071,0.7071
경남,3.6666666666666665,64,1,1,2,8711,0.8711
경남,3.1333333333333333,64,1,1,2,8711,0.8711
경남,4.266666666666667,64,1,1,2,8711,0.8711
경남,3.066666666666667,64,1,1,3,8711,0.8711
제주,4.4,64,1,1,3,2623,0.2623
부산,1.6666666666666667,64,1,1,1,5998,0.5998
부산,3.7333333333333334,64,1,1,1,5998,0.5998
부산,2.6666666666666665,64,1,1,1,5998,0.5998
부산,2.933333333333333,64,1,1,1,5998,0.5998
부산,3.2,64,1,1,1,5998,0.5998
부산,3.6666666666666665,64,1,1,1,5998,0.5998
부산,3.933333333333333,64,1,1,1,5998,0.5998
부산,3.466666666666667,64,1,1,1,5998,0.5998
부산,2.8666666666666667,64,1,1,1,5998,0.5998
대구,4.4,64,1,1,1,4737,0.4737
대구,3.0,64,1,1,1,4737,0.4737
대구,2.933333333333333,64,1,1,1,4737,0.4737
대구,3.7333333333333334,64,1,1,1,4737,0.4737
대구,3.066666666666667,64,1,1,1,4737,0.4737
대구,3.8666666666666667,64,1,0,1,4737,0.4737
인천,3.1333333333333333,64,1,1,1,10645,1.0645
인천,3.2666666666666666,64,1,1,1,10645,1.0645
인천,2.933333333333333,64,1,1,1,10645,1.0645
인천,2.7333333333333334,64,1,0,1,10645,1.0645
광주,3.7333333333333334,64,1,1,1,3081,0.3081
광주,3.2666666666666666,64,1,1,1,3081,0.3081
광주,3.2,64,1,1,1,3081,0.3081
광주,3.2666666666666666,64,1,1,1,3081,0.3081
광주,2.6,64,1,0,1,3081,0.3081
대전,2.8,64,1,1,1,3012,0.3012
대전,4.066666666666666,64,1,1,1,3012,0.3012
울산,2.2,64,1,1,1,2904,0.2904
경기,2.7333333333333334,64,1,1,2,46581,4.6581
경기,3.2,64,1,1,2,46581,4.6581
경기,2.8,64,1,1,2,46581,4.6581
경기,3.533333333333333,64,1,1,2,46581,4.6581
경기,3.533333333333333,64,1,1,2,46581,4.6581
경기,3.7333333333333334,64,1,1,2,46581,4.6581
경기,3.3333333333333335,64,1,1,2,46581,4.6581
경기,3.2,64,1,1,2,46581,4.6581
경기,3.533333333333333,64,1,0,2,46581,4.6581
경기,3.0,64,1,1,3,46581,4.6581
서울,3.0,65,0,1,1,23251,2.3251
서울,3.1333333333333333,65,0,1,1,23251,2.3251
서울,2.533333333333333,65,0,1,1,23251,2.3251
서울,3.8,65,0,1,1,23251,2.3251
서울,3.466666666666667,65,0,1,1,23251,2.3251
서울,3.533333333333333,65,0,1,1,23251,2.3251
서울,4.133333333333334,65,0,1,1,23251,2.3251
서울,3.1333333333333333,65,0,1,1,23251,2.3251
서울,3.2666666666666666,65,0,1,1,23251,2.3251
서울,3.4,65,0,1,1,23251,2.3251
서울,3.8,65,0,1,1,23251,2.3251
서울,3.466666666666667,65,0,1,1,23251,2.3251
서울,4.266666666666667,65,0,1,1,23251,2.3251
서울,2.066666666666667,65,0,1,1,23251,2.3251
강원,3.8666666666666667,65,0,1,3,3611,0.3611
충북,4.733333333333333,65,0,1,2,5059,0.5059
충북,3.0,65,0,1,3,5059,0.5059
충남,3.1333333333333333,65,0,0,2,8534,0.8534
충남,2.3333333333333335,65,0,1,3,8534,0.8534
충남,3.0,65,0,1,3,8534,0.8534
전북,2.933333333333333,65,0,1,2,5218,0.5218
전북,3.1333333333333333,65,0,1,2,5218,0.5218
전북,3.6,65,0,1,3,5218,0.5218
전북,3.8,65,0,1,3,5218,0.5218
전남,2.533333333333333,65,0,1,3,6055,0.6055
전남,3.3333333333333335,65,0,1,3,6055,0.6055
전남,3.7333333333333334,65,0,1,3,6055,0.6055
전남,2.6666666666666665,65,0,1,3,6055,0.6055
전남,3.7333333333333334,65,0,0,3,6055,0.6055
경북,3.0,65,0,1,3,7071,0.7071
경북,3.466666666666667,65,0,1,3,7071,0.7071
경북,4.133333333333334,65,0,1,3,7071,0.7071
경북,3.1333333333333333,65,0,1,3,7071,0.7071
경남,3.533333333333333,65,0,1,2,8711,0.8711
경남,3.3333333333333335,65,0,1,2,8711,0.8711
경남,3.6666666666666665,65,0,1,3,8711,0.8711
경남,2.8,65,0,1,3,8711,0.8711
제주,3.066666666666667,65,0,1,2,2623,0.2623
제주,3.6666666666666665,65,0,1,3,2623,0.2623
부산,3.533333333333333,65,0,1,1,5998,0.5998
부산,2.8666666666666667,65,0,1,1,5998,0.5998
부산,3.7333333333333334,65,0,1,1,5998,0.5998
부산,3.6,65,0,1,1,5998,0.5998
부산,3.533333333333333,65,0,1,1,5998,0.5998
부산,3.533333333333333,65,0,1,1,5998,0.5998
대구,3.0,65,0,1,1,4737,0.4737
대구,3.2666666666666666,65,0,1,1,4737,0.4737
인천,2.933333333333333,65,0,1,1,10645,1.0645
광주,3.2666666666666666,65,0,1,1,3081,0.3081
광주,2.6666666666666665,65,0,1,1,3081,0.3081
광주,2.466666666666667,65,0,1,1,3081,0.3081
광주,4.066666666666666,65,0,1,1,3081,0.3081
광주,3.4,65,0,1,1,3081,0.3081
광주,3.4,65,0,1,1,3081,0.3081
대전,2.2666666666666666,65,0,1,1,3012,0.3012
대전,3.1333333333333333,65,0,1,1,3012,0.3012
대전,2.6666666666666665,65,0,1,1,3012,0.3012
대전,3.1333333333333333,65,0,1,1,3012,0.3012
울산,4.066666666666666,65,0,1,1,2904,0.2904
경기,3.2666666666666666,65,0,1,2,46581,4.6581
경기,3.6,65,0,1,2,46581,4.6581
경기,4.0,65,0,1,2,46581,4.6581
경기,3.0,65,0,1,2,46581,4.6581
경기,4.066666666666666,65,0,1,2,46581,4.6581
경기,4.333333333333333,65,0,1,2,46581,4.6581
경기,3.533333333333333,65,0,1,3,46581,4.6581
서울,3.4,65,1,1,1,23251,2.3251
서울,3.2666666666666666,65,1,1,1,23251,2.3251
서울,3.466666666666667,65,1,1,1,23251,2.3251
서울,4.066666666666666,65,1,1,1,23251,2.3251
서울,3.2666666666666666,65,1,1,1,23251,2.3251
서울,3.066666666666667,65,1,1,1,23251,2.3251
서울,3.533333333333333,65,1,1,1,23251,2.3251
강원,3.3333333333333335,65,1,1,2,3611,0.3611
강원,2.933333333333333,65,1,1,2,3611,0.3611
강원,3.8,65,1,0,2,3611,0.3611
강원,3.4,65,1,1,3,3611,0.3611
강원,3.466666666666667,65,1,1,3,3611,0.3611
충북,2.933333333333333,65,1,1,3,5059,0.5059
충북,4.2,65,1,1,3,5059,0.5059
충북,2.6666666666666665,65,1,1,3,5059,0.5059
충남,3.2666666666666666,65,1,1,2,8534,0.8534
충남,2.6,65,1,1,2,8534,0.8534
충남,3.2,65,1,0,2,8534,0.8534
충남,3.6666666666666665,65,1,1,3,8534,0.8534
충남,3.066666666666667,65,1,1,3,8534,0.8534
충남,2.933333333333333,65,1,1,3,8534,0.8534
전북,3.1333333333333333,65,1,1,2,5218,0.5218
전북,3.933333333333333,65,1,1,2,5218,0.5218
전북,3.533333333333333,65,1,1,2,5218,0.5218
전북,3.2,65,1,1,2,5218,0.5218
전북,4.133333333333334,65,1,1,2,5218,0.5218
경북,2.533333333333333,65,1,1,2,7071,0.7071
경북,3.466666666666667,65,1,1,2,7071,0.7071
경북,3.2,65,1,1,3,7071,0.7071
경북,3.2666666666666666,65,1,1,3,7071,0.7071
경북,2.8,65,1,1,3,7071,0.7071
경북,3.533333333333333,65,1,1,3,7071,0.7071
경남,3.6,65,1,1,2,8711,0.8711
경남,2.6666666666666665,65,1,1,3,8711,0.8711
경남,3.8,65,1,1,3,8711,0.8711
경남,3.1333333333333333,65,1,1,3,8711,0.8711
제주,3.7333333333333334,65,1,1,2,2623,0.2623
제주,3.7333333333333334,65,1,1,2,2623,0.2623
제주,3.933333333333333,65,1,0,2,2623,0.2623
부산,2.8,65,1,1,1,5998,0.5998
부산,2.8666666666666667,65,1,1,1,5998,0.5998
부산,2.8666666666666667,65,1,1,1,5998,0.5998
부산,3.0,65,1,1,1,5998,0.5998
대구,1.8,65,1,1,1,4737,0.4737
대구,3.6,65,1,1,1,4737,0.4737
대구,3.466666666666667,65,1,1,1,4737,0.4737
대구,4.2,65,1,1,1,4737,0.4737
대구,2.933333333333333,65,1,1,1,4737,0.4737
인천,3.7333333333333334,65,1,1,1,10645,1.0645
인천,1.4,65,1,0,1,10645,1.0645
인천,2.8,65,1,0,1,10645,1.0645
인천,1.7333333333333334,65,1,0,1,10645,1.0645
광주,2.3333333333333335,65,1,1,1,3081,0.3081
광주,2.8,65,1,1,1,3081,0.3081
대전,3.533333333333333,65,1,1,1,3012,0.3012
대전,2.533333333333333,65,1,1,1,3012,0.3012
대전,3.2666666666666666,65,1,1,1,3012,0.3012
대전,3.066666666666667,65,1,1,1,3012,0.3012
울산,3.0,65,1,1,1,2904,0.2904
울산,3.1333333333333333,65,1,1,1,2904,0.2904
울산,2.933333333333333,65,1,1,1,2904,0.2904
세종,3.6666666666666665,65,1,1,2,754,0.0754
세종,3.6666666666666665,65,1,1,2,754,0.0754
경기,3.466666666666667,65,1,1,2,46581,4.6581
경기,2.8666666666666667,65,1,1,2,46581,4.6581
경기,3.466666666666667,65,1,1,2,46581,4.6581
경기,4.0,65,1,1,2,46581,4.6581
경기,3.6666666666666665,65,1,1,2,46581,4.6581
경기,3.2,65,1,1,2,46581,4.6581
경기,4.133333333333334,65,1,1,2,46581,4.6581
서울,2.8666666666666667,66,0,1,1,23251,2.3251
서울,3.6666666666666665,66,0,1,1,23251,2.3251
서울,3.933333333333333,66,0,1,1,23251,2.3251
서울,3.6666666666666665,66,0,1,1,23251,2.3251
서울,3.4,66,0,1,1,23251,2.3251
서울,3.7333333333333334,66,0,1,1,23251,2.3251
서울,1.8666666666666667,66,0,1,1,23251,2.3251
강원,3.6666666666666665,66,0,1,3,3611,0.3611
강원,3.6,66,0,1,3,3611,0.3611
충북,3.1333333333333333,66,0,1,3,5059,0.5059
충남,2.933333333333333,66,0,0,2,8534,0.8534
전북,2.8,66,0,1,3,5218,0.5218
경북,2.466666666666667,66,0,1,2,7071,0.7071
경북,3.0,66,0,1,2,7071,0.7071
경북,3.2666666666666666,66,0,1,3,7071,0.7071
경남,3.3333333333333335,66,0,1,2,8711,0.8711
경남,3.066666666666667,66,0,1,3,8711,0.8711
제주,1.2,66,0,1,2,2623,0.2623
부산,2.2,66,0,1,1,5998,0.5998
부산,2.466666666666667,66,0,1,1,5998,0.5998
부산,3.3333333333333335,66,0,1,1,5998,0.5998
부산,3.4,66,0,1,1,5998,0.5998
부산,3.6,66,0,1,1,5998,0.5998
인천,4.0,66,0,1,1,10645,1.0645
광주,2.1333333333333333,66,0,1,1,3081,0.3081
광주,2.0,66,0,1,1,3081,0.3081
광주,2.533333333333333,66,0,0,1,3081,0.3081
대전,4.466666666666667,66,0,1,1,3012,0.3012
경기,3.8666666666666667,66,0,1,2,46581,4.6581
경기,3.7333333333333334,66,0,1,2,46581,4.6581
경기,3.3333333333333335,66,0,1,2,46581,4.6581
경기,3.6,66,0,1,2,46581,4.6581
경기,3.6666666666666665,66,0,1,2,46581,4.6581
경기,3.2666666666666666,66,0,1,2,46581,4.6581
경기,3.933333333333333,66,0,0,2,46581,4.6581
서울,2.7333333333333334,66,1,1,1,23251,2.3251
서울,2.466666666666667,66,1,1,1,23251,2.3251
서울,3.2,66,1,1,1,23251,2.3251
서울,3.0,66,1,1,1,23251,2.3251
서울,3.4,66,1,1,1,23251,2.3251
서울,3.2666666666666666,66,1,1,1,23251,2.3251
서울,3.3333333333333335,66,1,1,1,23251,2.3251
서울,3.4,66,1,1,1,23251,2.3251
서울,2.1333333333333333,66,1,1,1,23251,2.3251
강원,2.2666666666666666,66,1,1,3,3611,0.3611
충북,3.6,66,1,1,2,5059,0.5059
충북,2.8,66,1,1,2,5059,0.5059
충북,2.3333333333333335,66,1,1,2,5059,0.5059
충북,2.6666666666666665,66,1,1,2,5059,0.5059
충북,4.866666666666666,66,1,1,3,5059,0.5059
충남,2.2666666666666666,66,1,1,2,8534,0.8534
충남,2.533333333333333,66,1,1,3,8534,0.8534
충남,2.8,66,1,0,3,8534,0.8534
전북,3.533333333333333,66,1,1,2,5218,0.5218
전북,2.6666666666666665,66,1,1,2,5218,0.5218
전북,3.0,66,1,1,2,5218,0.5218
전남,2.8666666666666667,66,1,1,3,6055,0.6055
전남,4.0,66,1,1,3,6055,0.6055
전남,2.6,66,1,1,3,6055,0.6055
전남,2.8666666666666667,66,1,1,3,6055,0.6055
전남,4.133333333333334,66,1,0,3,6055,0.6055
경북,4.4,66,1,1,3,7071,0.7071
경북,4.4,66,1,1,3,7071,0.7071
경북,3.933333333333333,66,1,1,3,7071,0.7071
경북,3.7333333333333334,66,1,1,3,7071,0.7071
경북,3.2666666666666666,66,1,1,3,7071,0.7071
경남,3.6,66,1,1,3,8711,0.8711
경남,3.466666666666667,66,1,1,3,8711,0.8711
경남,4.0,66,1,1,3,8711,0.8711
제주,3.6666666666666665,66,1,1,2,2623,0.2623
부산,3.8,66,1,1,1,5998,0.5998
부산,2.533333333333333,66,1,1,1,5998,0.5998
부산,3.3333333333333335,66,1,1,1,5998,0.5998
부산,2.466666666666667,66,1,1,1,5998,0.5998
부산,2.2,66,1,1,1,5998,0.5998
부산,3.6666666666666665,66,1,1,1,5998,0.5998
부산,3.466666666666667,66,1,1,1,5998,0.5998
부산,3.2666666666666666,66,1,1,1,5998,0.5998
부산,4.333333333333333,66,1,1,1,5998,0.5998
대구,2.933333333333333,66,1,1,1,4737,0.4737
인천,2.466666666666667,66,1,1,1,10645,1.0645
인천,3.4,66,1,1,1,10645,1.0645
광주,3.1333333333333333,66,1,1,1,3081,0.3081
대전,3.7333333333333334,66,1,1,1,3012,0.3012
대전,3.2,66,1,1,1,3012,0.3012
대전,2.8666666666666667,66,1,1,1,3012,0.3012
대전,3.6,66,1,1,1,3012,0.3012
울산,3.0,66,1,1,1,2904,0.2904
울산,3.6666666666666665,66,1,1,1,2904,0.2904
울산,4.466666666666667,66,1,0,1,2904,0.2904
경기,4.266666666666667,66,1,1,2,46581,4.6581
경기,3.8666666666666667,66,1,1,2,46581,4.6581
경기,3.3333333333333335,66,1,1,2,46581,4.6581
경기,3.1333333333333333,66,1,1,2,46581,4.6581
경기,3.466666666666667,66,1,1,2,46581,4.6581
경기,3.2,66,1,1,2,46581,4.6581
경기,3.8666666666666667,66,1,0,2,46581,4.6581
경기,2.6666666666666665,66,1,0,2,46581,4.6581
서울,3.8666666666666667,67,0,1,1,23251,2.3251
서울,2.8,67,0,1,1,23251,2.3251
서울,3.066666666666667,67,0,1,1,23251,2.3251
서울,2.933333333333333,67,0,1,1,23251,2.3251
강원,2.466666666666667,67,0,1,3,3611,0.3611
강원,2.4,67,0,1,3,3611,0.3611
강원,1.9333333333333333,67,0,1,3,3611,0.3611
충북,2.8666666666666667,67,0,1,3,5059,0.5059
충남,3.3333333333333335,67,0,1,2,8534,0.8534
충남,2.533333333333333,67,0,1,3,8534,0.8534
충남,2.6666666666666665,67,0,1,3,8534,0.8534
전북,4.2,67,0,1,2,5218,0.5218
전남,3.1333333333333333,67,0,1,2,6055,0.6055
경북,3.4,67,0,1,2,7071,0.7071
경북,3.8,67,0,1,3,7071,0.7071
경북,3.2666666666666666,67,0,0,3,7071,0.7071
경남,3.2,67,0,1,2,8711,0.8711
부산,3.2666666666666666,67,0,1,1,5998,0.5998
대구,2.6666666666666665,67,0,1,1,4737,0.4737
대구,3.8,67,0,1,1,4737,0.4737
대구,3.1333333333333333,67,0,1,1,4737,0.4737
인천,5.0,67,0,1,1,10645,1.0645
인천,3.7333333333333334,67,0,1,1,10645,1.0645
인천,3.7333333333333334,67,0,1,1,10645,1.0645
인천,2.1333333333333333,67,0,0,1,10645,1.0645
광주,2.6666666666666665,67,0,1,1,3081,0.3081
대전,3.8666666666666667,67,0,1,1,3012,0.3012
울산,4.533333333333333,67,0,1,1,2904,0.2904
경기,2.8666666666666667,67,0,1,2,46581,4.6581
경기,3.066666666666667,67,0,1,2,46581,4.6581
경기,3.2,67,0,1,2,46581,4.6581
경기,4.0,67,0,0,2,46581,4.6581
경기,3.0,67,0,1,3,46581,4.6581
서울,4.0,67,1,1,1,23251,2.3251
서울,3.8666666666666667,67,1,1,1,23251,2.3251
서울,2.466666666666667,67,1,1,1,23251,2.3251
서울,3.3333333333333335,67,1,1,1,23251,2.3251
서울,3.066666666666667,67,1,1,1,23251,2.3251
서울,3.4,67,1,1,1,23251,2.3251
서울,3.1333333333333333,67,1,1,1,23251,2.3251
서울,3.3333333333333335,67,1,1,1,23251,2.3251
서울,2.2666666666666666,67,1,0,1,23251,2.3251
강원,3.6666666666666665,67,1,1,2,3611,0.3611
강원,2.533333333333333,67,1,1,3,3611,0.3611
강원,4.333333333333333,67,1,1,3,3611,0.3611
충북,3.2,67,1,1,2,5059,0.5059
충북,1.8,67,1,1,2,5059,0.5059
충남,3.7333333333333334,67,1,1,2,8534,0.8534
충남,2.8666666666666667,67,1,1,2,8534,0.8534
충남,3.3333333333333335,67,1,0,2,8534,0.8534
전북,2.533333333333333,67,1,1,2,5218,0.5218
전북,3.1333333333333333,67,1,1,2,5218,0.5218
전북,3.4,67,1,1,2,5218,0.5218
전북,4.0,67,1,1,2,5218,0.5218
전북,3.466666666666667,67,1,1,2,5218,0.5218
전북,2.6,67,1,0,2,5218,0.5218
전북,3.8,67,1,1,3,5218,0.5218
전북,3.6,67,1,1,3,5218,0.5218
전남,3.7333333333333334,67,1,1,2,6055,0.6055
전남,3.0,67,1,1,2,6055,0.6055
전남,4.333333333333333,67,1,1,3,6055,0.6055
경북,2.6,67,1,1,2,7071,0.7071
경북,2.3333333333333335,67,1,1,2,7071,0.7071
경북,2.8,67,1,1,2,7071,0.7071
경북,3.466666666666667,67,1,1,3,7071,0.7071
경북,3.7333333333333334,67,1,1,3,7071,0.7071
경북,3.2666666666666666,67,1,0,3,7071,0.7071
경남,3.0,67,1,1,2,8711,0.8711
경남,2.8,67,1,1,2,8711,0.8711
경남,2.933333333333333,67,1,1,2,8711,0.8711
경남,2.7333333333333334,67,1,1,2,8711,0.8711
경남,2.8666666666666667,67,1,1,2,8711,0.8711
경남,2.8666666666666667,67,1,1,3,8711,0.8711
제주,2.933333333333333,67,1,1,2,2623,0.2623
제주,4.4,67,1,0,2,2623,0.2623
부산,2.6,67,1,1,1,5998,0.5998
부산,2.8666666666666667,67,1,1,1,5998,0.5998
부산,3.4,67,1,1,1,5998,0.5998
대구,3.8,67,1,1,1,4737,0.4737
대구,3.466666666666667,67,1,1,1,4737,0.4737
대구,3.7333333333333334,67,1,1,1,4737,0.4737
대구,2.8666666666666667,67,1,0,1,4737,0.4737
인천,2.1333333333333333,67,1,0,1,10645,1.0645
광주,4.8,67,1,1,1,3081,0.3081
광주,3.1333333333333333,67,1,1,1,3081,0.3081
대전,2.466666666666667,67,1,1,1,3012,0.3012
대전,2.933333333333333,67,1,0,1,3012,0.3012
울산,4.466666666666667,67,1,1,1,2904,0.2904
세종,3.6,67,1,1,2,754,0.0754
세종,3.1333333333333333,67,1,1,2,754,0.0754
경기,2.933333333333333,67,1,1,2,46581,4.6581
경기,2.8666666666666667,67,1,1,2,46581,4.6581
경기,3.0,67,1,1,2,46581,4.6581
경기,3.533333333333333,67,1,1,2,46581,4.6581
경기,2.8666666666666667,67,1,1,2,46581,4.6581
경기,3.2,67,1,1,2,46581,4.6581
경기,3.2666666666666666,67,1,1,2,46581,4.6581
경기,3.4,67,1,1,2,46581,4.6581
경기,3.2666666666666666,67,1,1,2,46581,4.6581
경기,3.466666666666667,67,1,1,3,46581,4.6581
경기,3.2,67,1,1,3,46581,4.6581
서울,3.533333333333333,68,0,1,1,23251,2.3251
서울,4.0,68,0,1,1,23251,2.3251
서울,3.2666666666666666,68,0,1,1,23251,2.3251
서울,3.7333333333333334,68,0,1,1,23251,2.3251
강원,3.066666666666667,68,0,1,2,3611,0.3611
강원,4.066666666666666,68,0,1,3,3611,0.3611
강원,2.8,68,0,1,3,3611,0.3611
강원,3.3333333333333335,68,0,1,3,3611,0.3611
강원,5.0,68,0,0,3,3611,0.3611
충남,4.0,68,0,1,2,8534,0.8534
충남,2.933333333333333,68,0,1,2,8534,0.8534
충남,3.2666666666666666,68,0,1,3,8534,0.8534
충남,2.6,68,0,1,3,8534,0.8534
충남,3.2666666666666666,68,0,1,3,8534,0.8534
전북,3.4,68,0,1,3,5218,0.5218
전북,3.2666666666666666,68,0,1,3,5218,0.5218
전남,2.6,68,0,1,2,6055,0.6055
경북,2.6666666666666665,68,0,1,2,7071,0.7071
경북,3.1333333333333333,68,0,1,3,7071,0.7071
경북,3.1333333333333333,68,0,1,3,7071,0.7071
경남,3.6,68,0,0,2,8711,0.8711
경남,3.2666666666666666,68,0,1,3,8711,0.8711
경남,3.8,68,0,1,3,8711,0.8711
경남,3.2,68,0,1,3,8711,0.8711
부산,2.6666666666666665,68,0,1,1,5998,0.5998
부산,2.8666666666666667,68,0,1,1,5998,0.5998
대구,3.466666666666667,68,0,1,1,4737,0.4737
인천,3.3333333333333335,68,0,1,1,10645,1.0645
광주,3.2666666666666666,68,0,1,1,3081,0.3081
광주,1.5333333333333334,68,0,0,1,3081,0.3081
대전,2.3333333333333335,68,0,1,1,3012,0.3012
세종,3.533333333333333,68,0,1,2,754,0.0754
경기,4.266666666666667,68,0,1,2,46581,4.6581
경기,3.4,68,0,1,2,46581,4.6581
경기,4.066666666666666,68,0,1,3,46581,4.6581
서울,3.4,68,1,1,1,23251,2.3251
서울,3.066666666666667,68,1,1,1,23251,2.3251
서울,3.1333333333333333,68,1,1,1,23251,2.3251
서울,3.6,68,1,1,1,23251,2.3251
서울,3.466666666666667,68,1,1,1,23251,2.3251
서울,3.466666666666667,68,1,1,1,23251,2.3251
서울,3.933333333333333,68,1,1,1,23251,2.3251
서울,3.3333333333333335,68,1,1,1,23251,2.3251
서울,3.8,68,1,1,1,23251,2.3251
강원,3.6666666666666665,68,1,1,2,3611,0.3611
강원,3.2666666666666666,68,1,1,2,3611,0.3611
충북,2.8666666666666667,68,1,1,2,5059,0.5059
충북,3.4,68,1,1,3,5059,0.5059
충남,2.6666666666666665,68,1,1,2,8534,0.8534
충남,3.933333333333333,68,1,1,2,8534,0.8534
충남,3.1333333333333333,68,1,1,3,8534,0.8534
충남,2.466666666666667,68,1,1,3,8534,0.8534
충남,2.8,68,1,1,3,8534,0.8534
충남,2.466666666666667,68,1,1,3,8534,0.8534
충남,3.2,68,1,0,3,8534,0.8534
전북,3.2,68,1,1,2,5218,0.5218
전북,3.466666666666667,68,1,1,2,5218,0.5218
전북,4.066666666666666,68,1,1,2,5218,0.5218
전북,2.8,68,1,1,3,5218,0.5218
전북,3.8,68,1,1,3,5218,0.5218
전남,3.0,68,1,1,2,6055,0.6055
전남,3.3333333333333335,68,1,1,2,6055,0.6055
전남,2.6666666666666665,68,1,1,2,6055,0.6055
전남,3.933333333333333,68,1,1,3,6055,0.6055
